id,title,description,price,url,avg_review,image,company,tags,category,github_link,reviewcount,current_version,updated,thirdparty,require_license,pwa_ready,updated_at,created_at
2533,Call For Price,Call For Price extension for Magento 2 has been developed by the product team at RLTSquare. This extension supports store owners to manage product’s price visibility. So buyers contact the store owners to ask for price.,"0",https://marketplace.magento.com/rltsquare-call-for-price.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/4/d42a_call-price.png,RLTSquare,"Marketing, Advertising",advertising,"",1,1.0.3,"30 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2534,Discount Filter,Discount Filter for Magento 2 has been developed by the product team at RLTSquare. This extension is essential for your store because customers always prefer special offers and reduced prices. Discounted prices for a product has a special effect on the customers and they like to buy products from a store which has given special discounts. You can lose a lot of customers if you don’t have products on sale prices and they can move to a competitors’ store.,"0",https://marketplace.magento.com/rltsquare-discountfilter.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/f/5f9e_3.png,RLTSquare,"Marketing, Advertising",advertising,"",1,1.0.1,"22 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2535,Emarsys Omnichannel Customer Engagement Platform,"With over 230 Magento clients globally, Emarsys is the one partner who can help you deliver the predictable, profitable outcomes that your business demands … and the highly personalized omnichannel experiences that your customers deserve.","0",https://marketplace.magento.com/emartech-emarsys-magento2-extension.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/d/5da9_ema_logo_stacked_color_240x240px_rgb.jpg,www.emarsys.com,"Marketing, Email Marketing, CRM, Marketing Automation",emailmarketing,"","0","1.15.0","07 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2536,Athena Search,"Athena Search is an advanced, SaaS-based search platform built for eCommerce that provides fast, accurate, and relevant search results. It is developed by SyncIt Group is a software development company, a Magento Business Solution Partner and an Adobe Solution Partner.","0",https://marketplace.magento.com/syncitgroup-athena-search.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/9/69e9_athena-logo240-centered.png,Syncit Group,"Content & Customizations, Site Search & Navigation",sitesearch,"","0","3.0.0","11 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2537,Airwallex Payments,"Airwallex is a global technology company that empowers businesses to operate anywhere, anytime. Airwallex was built with a single purpose in mind – to create a world where all businesses can operate without borders and restrictions, and by doing so, propel the growth of the global digital economy. Accept payments, settle like-for-like in select preferred currencies, and manage FX conversions with Airwallex Payments and Global Accounts.","0",https://marketplace.magento.com/airwallex-payments-plugin-magento.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/d/8dfe_icon-240240.png,Airwallex,"Payments & Security, Payment Integration",payment,"","0",1.1.1,"23 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2538,Product Attachment,"Do your products require instructions or helpful tutorial exercises?  Do you need assistance that connects client guides, manuals or compresses documents to all items in your store?  Or on the other hand, do you need access to a specific record for a specific client gathering?","0",https://marketplace.magento.com/sparsh-product-attachment-magento-2-extension.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/8/c8a6_product-attachment.png,Sparsh Technologies,"Content & Customizations, Personalization & Experience Management, Product Content, Rich Media",personalization,"",null,"1.1.0","08 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2539,Delivery Date,"Nowadays, many customers wish for product delivery as per their preferences. There are many stores out there that deliver products as per the date, time, more importantly, bouquet delivery stores, cake shops, etc. According to a survey, not getting product deliveries on preferred dates is one of the major reasons for cart abandonment. Serving customers only till product purchase is not enough, better delivery options are also desirable in many of the cases such as sending gifts on special dates, getting products just before going on vacation, and many more.","0",https://marketplace.magento.com/ksolves-deliverydate.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/e/ce0b_delivery-date.jpg,Ksolves India Ltd.,"Shipping & Fulfillment, Order Management (OMS)",ordermgmt,"","0","1.2.0","08 December, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2540,Straker Translations,"Straker Translations is a cloud-based translation technology and language service provider. Straker processes and creates multilingual content through its professional linguistic services; combining human translation expertise, machine learning and automated file handling. Its proprietary translation tools help to build efficiencies in the translation process.Enables users to easily translate Magento websites, including products, categories, CMS pages and blocks into different languages, via the Straker Translations API. Once you install the API-based tool, the Straker Translations tab will be added to your admin, enabling you to manage the translation process seamlessly from your Magento interface. You can then translate your store content into any of the listed languages.","0",https://marketplace.magento.com/strakertranslations-straker-magento2.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/3/a322_straker_logo.jpg,Straker Translations Ltd,"Content & Customizations, Translations & Localization",translations,"","0",1.2.4,"21 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2541,Address & Data Verification By Fetchify,Fetchify (previously Crafty Clicks Click2Address) is the leading provider of address lookup & validation services and processes millions of transactions for some of the largest global organizations.,"0",https://marketplace.magento.com/fetchify-module-fetchify.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/e/0ec7_logo-square-cmyk-240.jpg,Fetchify,"Shipping & Fulfillment, Address Verification",addressverification,"","0",2.3.1,"23 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2542,Listrak Retail Integration,"Developed and maintained by Listrak developers for Magento 2.0, this extension allows a client to seamlessly sync their Storefront and Listrak accounts via small amounts of JavaScript frontend code and the use of the Magento API.  The data collected enables online merchants to trigger email subscriptions, access their Listrak account’s library of solutions, and reach optimal engagement with their customers.","0",https://marketplace.magento.com/listrak-listrak-remarketing.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/0/40b1_listraklogo_1_1_1_1_1.png,Listrak,"Marketing, Marketing Automation",marketingautomation,"","0",6.0.1,"07 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2543,No-Contact Delivery,"As the coronavirus spreads throughout the world, it’s important to offer a safe way of order delivery and receipt. The no-contact option can become a way out. It ensures you will have the ability to keep delivering the much-needed goods during the quarantine in a timely and most importantly, a safe manner for both the courier and the customer.","0",https://marketplace.magento.com/mageworx-module-nocontactdeliverymeta.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/b/6b71_no-contactdelivery.jpg,Mageworx,Shipping & Fulfillment, Shipping & Fulfillment,"","0",1.1.1,"23 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2544,Reindex From Admin,"Developed by Sparsh Technologies,“Reindex from Admin” extension helps the store owners to reindex the data of their Magento 2 store within just a single click from the admin panel. Without using this extension, which means in the default version of Magento 2, it has to be done either through the command line or through the cron job. The store owners need the help of developers to do this. And the developers need some time for reindexation.","0",https://marketplace.magento.com/sparsh-magento-2-reindex-from-admin-extension.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/6/c6fa_reindex-from-admin.png,Sparsh Technologies,"Site Optimization, Site Monitoring, Performance",sitemonitoring,"","0","1.0.0","19 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2545,Facebook Comments,"Millions of people use Facebook every day to keep up with friends, upload an unlimited number of photos, share links and videos, and learn more about the people they meet.","0",https://marketplace.magento.com/amasty-fbreview.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/4/c4da_facebook-reviews-icon.png,Amasty,"Content & Customizations, Product Content",productcontent,"","0",1.0.5,"11 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2546,Notification,"Notification extension for Magento provides instant notification to customers. These notifications are related to current order status, wishlist notification, Latest customer custom notification like informing about the new product collections or providing the offers which are set by the admin for a particular group of customers or for all customers.","0",https://marketplace.magento.com/ksolves-magento-2-notifications-extension.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/7/172a_icons_3.jpg,Ksolves India Ltd.,"Content & Customizations, Personalization & Experience Management",personalization,"","0","1.2.0","25 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2547,Memsource Connector,"Memsource helps global companies translate efficiently. Ranked as the most viable Translation Management System by CSA Research in 2019, Memsource supports 500+ languages, 50+ file types, and 30+ machine translation engines. Memsource enables its customers to increase translation quality while reducing costs using its patented, state-of-the-art AI technology.","0",https://marketplace.magento.com/memsource-magento2-connector.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/f/a/fa38_memsource-logo-pen-240.png,Memsource,"Content & Customizations, Translations & Localization",translations,"","0",1.0.8,"06 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
